"zone","state","lga","sector","ea","hhid","plotid","s11aq4a","s11aq4b","s11aq4c","s11aq4a1","s11aq4b1","s11aq4b1_os","s11aq5c","s11aq6a","s11aq6b"
5,9,918,2,834,90092,1,4,5,19365,1,,,9009201,1,
5,9,918,2,834,90092,2,3000,1,,2,1,,,1,2
5,9,918,2,834,90092,3,600,1,,2,1,,,1,2
5,9,918,2,834,90092,4,3,4,,2,1,,,1,2
5,9,918,2,834,90092,5,3,5,,2,1,,,1,2
5,9,918,2,834,90093,1,50,1,1257.8,1,,,9009301,1,
5,9,918,2,834,90093,2,300,1,,2,1,,,1,
5,9,918,2,834,90093,3,80,2,,2,1,,,1,
5,9,918,2,834,90094,1,25,2,,2,1,,,2,
5,9,918,2,834,90095,1,1600,1,,2,1,,,1,
5,9,918,2,834,90095,2,38,2,,2,1,,,1,
5,9,918,2,834,90095,3,40,2,,2,1,,,1,
5,9,918,2,834,90095,4,32,2,,2,1,,,1,
5,9,918,2,834,90095,5,30,2,,2,1,,,1,
5,9,918,2,834,90095,6,26,2,,2,1,,,1,
5,9,918,2,834,90095,7,24,2,,2,1,,,1,
5,9,918,2,834,90095,8,15,2,,2,1,,,1,
5,9,918,2,834,90096,1,350,1,,2,1,,,7,
5,9,918,2,834,90096,2,47,2,,2,1,,,7,
5,9,918,2,834,90096,3,350,1,,2,1,,,7,
5,9,918,2,834,90097,1,1000,1,,2,1,,,1,2
5,9,918,2,834,90097,2,250,1,,2,1,,,1,2
5,9,918,2,834,90097,3,500,1,,2,1,,,1,2
5,9,918,2,834,90097,4,30,2,,2,1,,,1,2
5,9,918,2,834,90097,5,50,2,,2,1,,,1,2
5,9,918,2,834,90099,1,28,2,,2,1,,,1,
5,9,918,2,834,90099,2,20,2,,2,1,,,1,
5,9,918,2,834,90100,1,12,4,9828.3,1,,,9010001,1,
5,9,918,2,834,90100,2,1200,1,,2,1,,,1,
5,9,918,2,834,90100,3,2200,1,,2,1,,,1,
5,9,918,2,834,90100,4,4,4,,2,1,,,1,
5,9,905,2,978,90101,1,1100,1,,2,1,,,4,
5,9,905,2,978,90101,2,500,1,4038.2,1,,,9010102,1,
5,9,905,2,978,90102,1,500,1,,2,1,,,1,
1,25,2503,2,0,90103,1,0.6,5,2610.7,1,,,9010301,1,
1,25,2503,2,0,90103,2,1,5,6893.7,1,,,9010302,1,
5,9,905,2,978,90104,1,120,1,182.43,1,,,9010401,1,
5,9,905,2,978,90104,2,150,2,924.47,1,,,9010402,1,
5,9,905,2,978,90104,3,1000,1,,2,1,,,1,
5,9,905,2,978,90104,4,3000,1,,2,1,,,2,
5,9,905,2,978,90106,1,700,1,,2,1,,,1,
5,9,905,2,978,90106,2,250,1,,2,1,,,1,
5,9,905,2,978,90107,1,162,1,425.11,1,,,9010701,5,1
5,9,905,2,978,90107,2,748,1,1398.6,1,,,9010702,5,1
5,9,905,2,978,90107,3,900,1,,2,1,,,5,1
5,9,905,2,978,90108,1,250,1,,2,1,,,1,2
5,9,905,2,978,90108,2,100,1,,2,1,,,1,2
5,9,911,2,0,90109,1,2000,1,,2,1,,,2,
5,9,911,2,0,90109,2,15,1,,2,1,,,2,
5,9,911,2,0,90109,3,2000,1,,2,1,,,1,
5,9,911,2,0,90109,4,100,1,,2,1,,,1,
5,9,905,2,978,90110,1,1500,1,,2,1,,,5,1
5,9,905,2,978,90110,2,200,4,1380.7,1,,,9011002,5,1
5,9,914,2,1746,90112,1,150,1,,2,1,,,1,
5,9,914,2,1746,90112,2,50,1,,2,1,,,2,
5,9,914,2,1746,90112,3,200,1,,2,1,,,7,
5,9,914,2,1746,90112,4,100,1,,2,1,,,11,
5,9,914,2,1746,90113,1,400,1,,2,1,,,1,
5,9,914,2,1746,90113,2,2.5,6,,2,1,,,1,
5,9,914,2,1746,90113,3,70,3,4215.6,1,,,9011303,1,
5,9,914,2,1746,90113,4,3,5,,2,1,,,11,5
5,9,914,2,1746,90114,1,100,1,,2,1,,,1,2
5,9,914,2,1746,90114,2,1,5,,2,1,,,1,2
5,9,914,2,1746,90115,1,300,1,,2,1,,,1,2
5,9,914,2,1746,90115,2,500,1,,2,1,,,1,2
5,9,914,2,1746,90115,3,2,2,,2,1,,,1,2
5,9,914,2,1746,90116,1,3000,1,,2,1,,,1,
5,9,914,2,1746,90118,1,4000,1,,2,1,,,9,10
5,9,914,2,1746,90118,2,5000,1,,2,1,,,9,10
5,9,907,2,0,90119,1,1000,1,,2,1,,,1,
5,9,907,2,0,90119,2,800,1,,2,1,,,1,
5,9,914,2,1746,90120,1,400,1,,2,1,,,1,
5,9,914,2,1746,90120,2,500,1,,2,1,,,1,
5,9,914,2,1746,90120,3,350,1,,2,1,,,1,
5,9,914,2,1746,90120,4,75,3,,2,1,,,1,
5,9,913,2,2266,90121,1,100,1,,2,1,,,1,
5,9,913,2,2266,90121,2,150,1,,2,1,,,1,
5,9,913,2,2266,90121,3,1,4,591.14,1,,,9012103,1,
5,9,913,2,2266,90121,4,1.5,4,,2,1,,,1,
5,9,913,2,2266,90122,1,150,1,,2,1,,,1,
5,9,913,2,2266,90122,2,100,1,,2,1,,,1,
4,11,1107,2,0,90123,1,2900,1,3064.6,1,,,9012301,1,
5,9,913,2,2266,90124,1,300,1,616.14,1,,,9012401,1,
5,9,913,2,2266,90124,2,200,1,609.05,1,,,9012402,1,
5,9,913,2,2266,90124,3,400,1,1087.4,1,,,9012403,2,
5,9,913,2,2266,90124,4,500,1,1203.3,1,,,9012404,9,
5,9,913,2,2266,90124,5,2,5,,2,1,,,1,
5,9,913,2,2266,90124,6,1,5,,2,1,,,1,
5,9,913,2,2266,90126,1,70,1,1828.5,1,,,9012601,1,
5,9,913,2,2266,90126,2,200,1,,2,1,,,1,
5,9,913,2,2266,90126,3,3,4,2212.1,1,,,9012603,1,
5,9,913,2,2266,90126,4,7,4,,2,1,,,1,
5,9,913,2,2266,90127,1,1,5,,2,1,,,1,2
5,9,913,2,2266,90127,2,1,5,,2,1,,,1,2
5,9,913,2,2266,90127,3,1,5,,2,1,,,1,2
5,9,913,2,2266,90128,1,18,1,,2,1,,,1,
5,9,913,2,2266,90128,2,1,4,476.27,1,,,9012802,1,
5,9,913,2,2266,90129,1,5000,1,,2,1,,,1,
5,9,913,2,2266,90129,2,5,6,,2,1,,,1,
5,9,913,2,2266,90129,3,4,6,,2,1,,,1,
5,9,913,2,2266,90129,4,400,1,,2,1,,,7,
5,9,913,2,2266,90129,5,600,1,,2,1,,,25,32
5,9,913,2,2266,90129,6,400,1,,2,1,,,2,
5,9,913,2,2266,90129,7,300,1,,2,1,,,2,
5,9,913,2,2266,90130,1,116,1,2228,1,,,9013001,6,8
5,9,913,2,2266,90130,2,3,5,864.89,1,,,9013002,6,
5,9,913,2,2266,90130,3,100,1,1781.1,1,,,9013003,8,
5,10,1014,2,80,100002,1,1,5,14496,1,,,10000201,1,2
5,10,1014,2,80,100002,2,2,5,11114,1,,,10000202,1,2
5,10,1014,2,80,100003,1,1,4,709,1,,,10000301,1,
5,10,1014,2,80,100004,1,100,4,3024.1,1,,,10000401,1,
5,10,1014,2,80,100005,1,4,5,15188,1,,,10000501,1,
5,10,1014,2,80,100005,2,2,4,1063.6,1,,,10000502,1,
5,10,1014,2,80,100007,1,850,3,,2,4,,,1,
5,10,1014,2,80,100009,1,400,3,,2,4,,,1,
5,10,1001,2,172,100013,1,3,4,2253.7,1,,,10001301,1,
5,10,1001,2,172,100014,1,2,4,1405.1,1,,,10001401,1,
5,10,1001,2,172,100015,1,2,5,17448,1,,,10001501,1,
5,10,1001,2,172,100020,1,1,4,1363,1,,,10002001,1,
5,10,1002,2,0,100021,1,5,5,17597,1,,,10002101,1,
5,10,1007,1,1166,100024,1,4,5,8331.7,1,,,10002401,1,
5,10,1007,1,1166,100025,1,600,3,3373.4,1,,,10002801,1,
5,10,1007,1,1166,100029,1,500,3,12033,1,,,1000291,1,
5,10,1007,1,1166,100030,1,4,4,5176.4,1,,,10003001,1,
5,10,1008,2,1314,100031,1,4,4,10456,1,,,10003101,1,2
5,10,1008,2,1314,100031,2,5,4,1423.6,1,,,10003102,1,2
5,10,1008,2,1314,100031,3,4,4,5022.7,1,,,10003103,1,2
5,10,1008,2,1314,100032,1,800,3,2814.14,1,,,10003201,1,
5,10,1008,2,1314,100032,2,800,3,,2,2,,,1,
5,10,1008,2,1314,100034,1,4,4,3037.5,1,,,10003401,1,2
5,10,1008,2,1314,100034,2,3,4,3739.8,1,,,10003402,1,2
5,10,1008,2,1314,100035,1,1,5,799.81,1,,,10003501,1,
5,10,1008,2,1314,100036,1,1,5,5581.8,1,,,10003601,3,
5,10,1008,2,1314,100038,1,2,4,476.96,1,,,10003801,1,
5,10,1008,2,1314,100039,1,1,4,477.86,1,,,10003901,1,
5,10,1008,2,1314,100040,1,3,4,,2,2,,,1,
5,10,1008,2,1718,100042,1,3,5,11516,1,,,10004201,1,
5,10,1008,2,1718,100043,1,1200,3,16728,1,,,10004301,1,
5,10,1008,2,1718,100044,1,1600,3,11069,1,,,10004401,1,
5,10,1008,2,1718,100045,1,5,5,16912,1,,,10004501,1,2
5,10,1008,2,1718,100046,1,2,5,7271.5,1,,,10004601,1,
5,10,1008,2,1718,100047,1,1,5,3807,1,,,10004701,1,
5,10,1008,2,1718,100048,1,10,4,2041.1,1,,,10004801,1,2
5,10,1008,2,1718,100048,2,4,5,12352,1,,,10004802,1,
5,10,1008,2,1718,100049,1,4,5,18449,1,,,10004901,1,
5,10,1008,2,1718,100050,1,1,5,4787.9,1,,,10005001,1,
5,10,1012,2,936,100061,1,1.5,4,386.67,1,,,1000611,1,2
5,10,1012,2,936,100061,2,3,4,,2,2,,,1,2
5,10,1012,2,936,100065,1,3,4,2855.9,1,,,1000651,4,
5,10,1010,2,20,100071,1,1,4,757.82,1,,,10007101,2,
5,10,1010,2,20,100073,1,1,4,1248.6,1,,,10007301,1,2
5,10,1010,2,20,100073,2,1,4,1040.9,1,,,10007302,1,2
5,10,1010,2,20,100074,1,2,4,2170.2,1,,,10007401,1,
5,10,1010,2,20,100074,2,1,4,899.16,1,,,10007402,1,
5,10,1010,2,20,100076,1,0.3,4,,2,5,"ROAD FLOOD",,1,
5,10,1010,2,20,100080,1,3,4,1691.7,1,,,10008001,1,
5,10,1005,2,1374,100082,1,2.5,5,3812.2,1,,,10008201,1,2
5,10,1005,2,1374,100083,1,4,5,1553.1,1,,,10008301,2,
5,10,1005,2,1374,100085,1,1,5,720.41,1,,,100085,1,
5,10,1005,2,1374,100086,1,1,4,494.32,1,,,10008601,1,
5,10,1005,2,1374,100090,1,3,4,3791.2,1,,,10009001,2,
5,10,1005,1,662,100092,1,4,4,2371.2,1,,,10009201,2,
5,10,1005,1,662,100094,1,8,5,,2,4,,,2,8
5,10,1005,1,662,100095,1,6,4,555.6,1,,,10009501,8,
5,10,1005,1,662,100095,2,3.5,5,535.1,1,,,10009502,8,
5,10,1005,1,662,100096,1,2,4,5091.3,1,,,10009601,1,
5,10,1005,1,662,100097,1,2,5,,2,4,,,1,
5,10,1005,1,662,100098,1,1,5,5167.9,1,,,10009801,1,
5,10,1005,1,662,100098,2,1,5,1617.9,1,,,10009802,1,
5,10,1018,2,898,100101,1,6,5,,2,1,,,1,
5,10,1018,2,898,100102,1,1,1,1164,1,,,10010201,1,2
5,10,1018,2,898,100102,2,1,1,1357.7,1,,,10010202,1,2
5,10,1018,2,898,100103,1,3,4,3378,1,,,10010301,7,
5,10,1018,2,898,100103,2,1,4,1100,1,,,10010302,7,
5,10,1018,2,898,100104,1,1,4,836.62,1,,,10010401,1,
5,10,1018,2,898,100105,1,1,4,126.5,1,,,10010501,1,
5,10,1018,2,898,100105,2,1,4,412.8,1,,,10010502,1,
5,10,1018,2,898,100105,3,1,4,774.23,1,,,10010503,1,
5,10,1018,2,898,100109,1,2,5,,2,4,"FLOOD",,1,
5,10,1018,2,898,100110,1,2,4,,2,4,,,1,
4,11,1112,2,1952,110011,1,2100,1,2571.3,1,,,11001101,1,2
4,11,1112,2,1952,110012,1,1200,1,1630.4,1,,,11001201,1,2
4,11,1112,2,1952,110013,1,850,1,1095.6,1,,,11001301,1,2
4,11,1112,2,1952,110013,2,620,1,800,1,,,11001302,1,2
4,11,1112,2,1952,110014,1,980,1,1066.2,1,,,11001401,1,2
4,11,1112,2,1952,110014,2,700,1,893.98,1,,,11001402,1,2
4,11,1112,2,1952,110015,1,2050,1,2550.4,1,,,11001501,1,
4,11,1112,2,1952,110016,1,1048,1,928.49,1,,,11001601,1,
4,11,1112,2,1952,110016,2,805,1,749,1,,,11001602,1,
4,11,1112,2,1952,110017,1,520,1,800.6,1,,,11001701,1,
4,11,1112,2,1952,110017,2,1050,1,1320.2,1,,,11001702,1,
4,11,1112,2,1952,110018,1,1020,1,1108.8,1,,,11001801,1,2
4,11,1112,2,1952,110018,2,554,1,438.97,1,,,11001802,1,2
4,11,1112,2,1952,110019,1,1000,1,1379,1,,,11001901,1,
4,11,1112,2,1952,110019,2,985,1,1116.6,1,,,11001902,1,
4,11,1112,2,1952,110020,1,800,1,1010.1,1,,,11002001,1,
4,11,1112,2,78,110021,1,50,1,181.38,1,,,11002101,1,
4,11,1112,2,78,110021,2,1900,1,2270,1,,,11002102,1,
4,11,1112,2,78,110021,3,1007,1,1329.8,1,,,11002103,1,
4,11,1112,2,78,110022,1,2500,1,2377.2,1,,,11002201,1,2
4,11,1112,2,78,110022,2,900,1,761.07,1,,,11002202,1,2
4,11,1112,2,78,110022,3,2450,1,2339.3,1,,,11002203,1,2
4,11,1112,2,78,110023,1,1400,1,1043.1,1,,,11002301,1,2
4,11,1112,2,78,110023,2,1035,1,956.61,1,,,11002302,2,
4,11,1112,2,78,110024,1,1610,1,1472,1,,,11002401,1,
4,11,1112,2,78,110024,2,1200,1,1137.7,1,,,11002402,1,
4,11,1112,2,78,110025,1,701,1,806.02,1,,,11002501,1,
4,11,1112,2,78,110025,2,1001,1,1254.8,1,,,11002502,1,
4,11,1112,2,78,110025,3,513,1,712.89,1,,,11002503,1,
4,11,1112,2,78,110026,1,1000,1,1234.2,1,,,11002601,2,
4,11,1112,2,78,110026,2,1700,1,2030.9,1,,,11002602,2,
4,11,1112,2,78,110027,1,850,1,907.33,1,,,11002701,1,
4,11,1112,2,78,110027,2,1000,1,1208.3,1,,,11002702,1,
4,11,1112,2,78,110028,1,370,1,429.42,1,,,11002801,1,2
4,11,1112,2,78,110028,2,3500,1,4810.2,1,,,11002802,1,2
4,11,1112,2,78,110029,1,1300,1,1730,1,,,11002901,1,2
4,11,1112,2,78,110029,2,940,1,1035.4,1,,,11002902,1,2
4,11,1112,2,78,110029,3,600,1,755.51,1,,,11002903,1,2
4,11,1112,2,78,110030,1,780,1,847.37,1,,,11003001,2,
4,11,1112,2,78,110030,2,850,1,984.18,1,,,11003002,2,
4,11,1112,2,78,110030,3,300,1,335.45,1,,,11003003,2,
4,11,1110,2,714,110031,1,4200,1,4567,1,,,11003101,1,2
4,11,1110,2,714,110031,2,950,1,1051,1,,,11003102,1,
4,11,1110,2,714,110032,1,850,1,1124.4,1,,,11003201,1,2
4,11,1110,2,714,110033,1,1843,1,2407.3,1,,,11003301,1,2
4,11,1110,2,714,110033,2,2400,1,4823.6,1,,,11003302,1,2
4,11,1110,2,714,110034,1,1530,1,3766.9,1,,,11003401,1,2
4,11,1110,2,714,110035,1,1300,1,1289.6,1,,,11003501,1,2
4,11,1110,2,714,110035,2,2453,1,4253.5,1,,,11003502,1,2
4,11,1110,2,714,110036,1,1350,1,2212,1,,,11003601,1,2
4,11,1110,2,714,110036,2,950,1,1685.6,1,,,11003602,1,2
4,11,1110,2,714,110037,1,172,1,1496.9,1,,,11003701,1,
4,11,1110,2,714,110038,1,1184,1,1481.8,1,,,11003801,1,2
4,11,1110,2,714,110039,1,1100,1,2602.4,1,,,11003901,1,2
4,11,1110,2,714,110039,2,450,1,779.62,1,,,11003902,2,1
4,11,1110,2,714,110040,1,900,1,1276.8,1,,,11004001,1,
4,11,1110,2,2752,110041,1,2150,1,3755,1,,,11004101,1,2
4,11,1110,2,2752,110042,1,985,1,1322.9,1,,,11004201,1,2
4,11,1110,2,2752,110042,2,1,4,1179.6,1,,,11004202,1,2
4,11,1110,2,2752,110043,1,2900.06,1,3701.7,1,,,11004301,1,2
4,11,1110,2,2752,110043,2,1,4,1179.6,1,,,11004302,1,
4,11,1110,2,2752,110044,1,2000,1,2819.1,1,,,11004401,2,
4,11,1110,2,2752,110045,1,5850,1,7473.6,1,,,11004501,1,2
4,11,1110,2,2752,110046,1,1600,1,2266.8,1,,,11004601,1,
4,11,1110,2,2752,110047,1,1200,1,1955.7,1,,,11004701,1,
4,11,1110,2,2752,110048,1,1019,1,3040.7,1,,,11004801,1,2
4,11,1110,2,2752,110049,1,1102,1,4223.2,1,,,11004901,1,2
4,11,1110,2,2752,110050,1,1050,1,4293,1,,,11005001,1,2
4,11,1108,2,492,110051,1,2200,1,3441.3,1,,,11005101,1,
4,11,1108,2,492,110053,1,1200,1,1711.7,1,,,11005301,1,
4,11,1108,2,492,110053,2,650,1,962.98,1,,,11005302,1,
4,11,1108,2,492,110055,1,600,1,899.96,1,,,11005501,1,2
4,11,1108,2,492,110055,2,1000,1,1418.6,1,,,11005502,1,2
4,11,1108,2,492,110057,1,990,1,1361.2,1,,,11005701,1,
4,11,1108,2,492,110057,2,610,1,847.21,1,,,11005702,1,
4,11,1108,2,492,110059,1,807,1,2314.7,1,,,11005901,1,2
4,11,1108,2,492,110059,2,600,1,1715.1,1,,,11005902,1,2
4,11,1108,2,492,110060,1,300,1,849.27,1,,,11006001,1,
4,11,1105,2,100,110061,1,1800,1,2156,1,,,11006101,1,
4,11,1105,2,100,110061,2,1950,1,2176,1,,,11006102,1,
4,11,1105,2,100,110062,1,3880,1,4403.4,1,,,110062,1,
4,11,1105,2,100,110063,1,500,1,760.26,1,,,11006301,1,
4,11,1105,2,100,110063,2,1000,1,1473.9,1,,,11006302,1,
4,11,1105,2,100,110064,1,2850,1,4352.9,1,,,11006401,1,
4,11,1105,2,100,110065,1,500,1,706.8,1,,,11006501,1,
4,11,1105,2,100,110065,2,950,1,1043.5,1,,,11006502,1,
4,11,1105,2,100,110066,1,1258,1,3332.6,1,,,11006601,1,2
4,11,1105,2,100,110066,2,1,4,1094.5,1,,,11006602,1,2
4,11,1105,2,100,110067,1,920,1,1227.3,1,,,11006701,1,
4,11,1105,2,100,110067,2,1100,1,1554.5,1,,,11006702,1,
4,11,1105,2,100,110068,1,1000,1,1116.1,1,,,11006801,1,
4,11,1105,2,100,110068,2,1005,1,1120.8,1,,,11006802,1,
4,11,1105,2,100,110069,1,450,1,797.37,1,,,11006901,1,2
4,11,1105,2,100,110069,2,802,1,813.26,1,,,11006902,1,2
4,11,1105,2,100,110070,1,520,1,941.89,1,,,11007001,1,
4,11,1105,2,100,110070,2,540,1,951.21,1,,,11007002,1,
4,11,1106,2,446,110071,1,950,1,1100.6,1,,,11007101,1,
4,11,1106,2,446,110071,2,320,1,392.63,1,,,11007102,1,
4,11,1106,2,446,110072,1,600,1,648.55,1,,,11007201,1,
4,11,1106,2,446,110072,2,500,1,547.96,1,,,11007202,1,
4,11,1106,2,446,110072,3,205,1,229.85,1,,,11007203,1,
4,11,1106,2,446,110073,1,780,1,824.63,1,,,11007301,2,
4,11,1106,2,446,110073,2,600,1,676.06,1,,,11007302,2,
4,11,1106,2,446,110074,1,1200,1,1484.2,1,,,11007401,1,
4,11,1106,2,446,110075,1,5200,1,6028,1,,,11007501,1,2
4,11,1106,2,446,110076,1,1350,1,1588.5,1,,,11009601,1,2
4,11,1106,2,446,110078,1,1600,1,1717.6,1,,,11007801,1,
4,11,1106,2,446,110078,2,1610,1,1755.4,1,,,11007802,1,
4,11,1106,2,446,110079,1,1200,1,1325.3,1,,,11007901,1,
4,11,1106,2,446,110080,1,965,1,1195.1,1,,,11008001,1,2
4,11,1104,2,434,110081,1,2050,1,2171.4,1,,,11008101,1,
4,11,1104,2,434,110081,2,870,1,921.97,1,,,11008102,1,
4,11,1104,2,434,110082,1,11000,1,1281.3,1,,,11008201,1,
4,11,1104,2,434,110082,2,1220,1,1467.8,1,,,11008202,1,
4,11,1104,2,434,110083,1,1989,1,1325.1,1,,,11008301,2,
4,11,1104,2,434,110083,2,765,1,804.49,1,,,11008302,2,
4,11,1104,2,434,110084,1,1110,1,22530,1,,,11008401,1,
4,11,1104,2,434,110085,1,1733,1,2003.6,1,,,11008501,1,
4,11,1104,2,434,110085,2,2590,1,2870.6,1,,,11008502,1,
4,11,1104,2,434,110086,1,1500,1,1758.4,1,,,11008601,1,
4,11,1104,2,434,110086,2,1115,1,1258.9,1,,,11008601,1,
4,11,1104,2,434,110087,1,2110,1,2376.6,1,,,11008701,2,
4,11,1104,2,434,110088,1,1910,1,2263.8,1,,,11008801,1,
4,11,1104,2,434,110089,1,1000,1,10745,1,,,11008901,1,
4,11,1104,2,434,110089,2,900,1,947.03,1,,,11008902,1,
4,11,1104,2,434,110090,1,503,1,623.35,1,,,11009001,1,
4,11,1104,2,434,110090,2,1,4,1228.8,1,,,11009002,1,
4,11,1104,2,434,110090,3,1780,1,1948.7,1,,,11009003,1,
4,11,1107,2,1034,110091,1,2700,1,2940.6,1,,,11009101,1,
4,11,1107,2,1034,110091,2,900,1,1038.3,1,,,11009102,1,
4,11,1107,2,1034,110092,1,1300,1,1445.9,1,,,11009201,1,
4,11,1107,2,1034,110092,2,1270,1,1413.8,1,,,11009202,1,
4,11,1107,2,1034,110093,1,1,4,1178.9,1,,,11009301,1,
4,11,1107,2,1034,110093,2,1000,1,1186.1,1,,,11009302,1,
4,11,1107,2,1034,110094,1,830,1,1008.5,1,,,11009401,1,
4,11,1107,2,1034,110094,2,2860,1,3056.5,1,,,11009402,1,
4,11,1107,2,1034,110095,1,1230,1,1480.2,1,,,11009501,1,2
4,11,1107,2,1034,110095,2,2010,1,2239.3,1,,,11009502,1,2
4,11,1107,2,1034,110096,1,860,1,1141.8,1,,,11009601,1,
4,11,1107,2,1034,110097,1,1300,1,1580.7,1,,,11009701,1,
4,11,1107,2,1034,110097,2,1190,1,1395.3,1,,,11009702,2,
4,11,1107,2,1034,110098,1,1290,1,1469.4,1,,,11009801,1,
4,11,1107,2,1034,110099,1,4690,1,4914.1,1,,,11009901,1,
4,11,1107,2,1034,110099,2,840,1,1029,1,,,11009902,1,
4,11,1107,2,1034,110100,1,1890,1,2157.1,1,,,11010001,1,
4,11,1107,2,1034,110100,2,1150,1,1305.35,1,,,11010002,1,
4,11,1109,2,672,110101,1,1000,1,1237.3,1,,,11010101,1,2
4,11,1109,2,672,110101,2,350,1,420.44,1,,,11010102,1,2
4,11,1109,2,672,110102,1,620,1,851.47,1,,,11010201,1,
4,11,1109,2,672,110102,2,1,4,540.39,1,,,11010202,1,
4,11,1109,2,672,110103,1,1000,1,1257,1,,,11010301,1,
4,11,1109,2,672,110103,2,511,1,627.82,1,,,11010302,1,
4,11,1109,2,672,110103,3,1,4,684.64,1,,,11010303,1,
4,11,1109,2,672,110105,1,980,1,1171.8,1,,,11010501,1,
4,11,1109,2,672,110105,2,1000,1,1259.2,1,,,11010502,1,
4,11,1109,2,672,110106,1,1001,1,1268.5,1,,,11010601,1,2
4,11,1109,2,672,110107,1,920,1,974.96,1,,,11010701,1,2
4,11,1109,2,672,110107,2,596,1,573.84,1,,,11010702,1,2
4,11,1109,2,672,110108,1,1390,1,1823.1,1,,,11010801,3,4
4,11,1109,2,672,110109,1,1,4,664.64,1,,,11010901,1,
4,11,1109,2,672,110109,2,1048,1,1648,1,,,11010902,1,
4,11,1109,2,672,110110,1,79000,1,860.94,1,,,11010301,1,2
4,11,1109,2,672,110110,2,555,1,585.41,1,,,11010302,2,1
4,11,1113,2,954,110111,1,380,1,342.42,1,,,11011101,1,2
4,11,1113,2,954,110111,2,950,1,800.92,1,,,11011102,1,2
4,11,1113,2,954,110112,1,900,1,1172,1,,,11011201,1,
4,11,1113,2,954,110113,1,805,1,750.49,1,,,11011301,1,
4,11,1113,2,954,110113,2,1050,1,1155.9,1,,,11011302,1,
4,11,1113,2,954,110114,1,2508,1,3468.7,1,,,11011401,1,
4,11,1113,2,954,110115,1,390,1,584.94,1,,,11011501,1,
4,11,1113,2,954,110115,2,1050,1,1522.3,1,,,11011502,1,
4,11,1113,2,954,110116,1,1680,1,2450.7,1,,,11011601,1,
4,11,1113,2,954,110117,1,568,1,862.31,1,,,11011701,1,
4,11,1113,2,954,110117,2,155,3,1469.9,1,,,11011702,1,
4,11,1113,2,954,110118,1,1400,1,2105.6,1,,,11011801,1,
4,11,1113,2,954,110118,2,185,1,362.44,1,,,11011802,1,
4,11,1113,2,954,110119,1,850,1,1031.4,1,,,11011901,1,2
4,11,1113,2,954,110119,2,510,1,761,1,,,11011902,1,2
4,11,1113,2,954,110120,1,920,1,1381.9,1,,,11012001,1,2
4,11,1102,2,936,110121,1,950,1,1065.7,1,,,11012101,1,
4,11,1102,2,936,110122,1,480,1,730.1,1,,,11012201,1,
4,11,1102,2,936,110122,2,890,1,1215.9,1,,,11012202,1,
4,11,1102,2,936,110123,1,1800,1,2317,1,,,11012301,1,
4,11,1102,2,936,110124,1,1501,1,2003.7,1,,,11012401,1,2
4,11,1102,2,936,110125,1,1850,1,2224,1,,,11012501,1,
4,11,1102,2,936,110126,1,1190,1,1484.9,1,,,11012601,1,2
4,11,1102,2,936,110127,1,1310,1,1664.4,1,,,11012701,1,
4,11,1102,2,936,110128,1,1800,1,2260.5,1,,,11012801,1,
4,11,1102,2,936,110128,2,695,1,899.27,1,,,11012802,1,
4,11,1102,2,936,110129,1,1150,1,1504.6,1,,,11012901,1,2
4,11,1102,2,936,110130,1,1300,1,1749,1,,,11013001,1,2
4,11,1102,2,936,110130,2,990,1,1186,1,,,11013002,1,2
4,11,1101,2,154,110131,1,2500,1,2926,1,,,11013101,1,
4,11,1101,2,154,110131,2,1300,1,1553,1,,,11013102,1,
4,11,1101,2,154,110132,1,2500,1,3116.5,1,,,11013201,1,
4,11,1101,2,154,110132,2,1,4,1267.7,1,,,11013202,1,
4,11,1101,2,154,110132,3,2800.6,1,3448.6,1,,,11013203,1,
4,11,1101,2,154,110133,1,1600,1,1982.75,1,,,11013301,1,
4,11,1101,2,154,110133,2,2000.6,1,2355.9,1,,,11013302,1,
4,11,1101,2,154,110134,1,950,1,1091.1,1,,,11013401,1,
4,11,1101,2,154,110135,1,3000,1,3786,1,,,11013501,1,
4,11,1101,2,154,110136,1,1650,1,2290,1,,,11013601,1,
4,11,1101,2,154,110136,2,680,1,846.88,1,,,11013602,1,
4,11,1101,2,154,110136,3,1090,1,2142.2,1,,,11013603,1,
4,11,1101,2,154,110137,1,945,1,1855.8,1,,,11013701,1,2
4,11,1101,2,154,110137,2,919,1,1792.3,1,,,11013702,1,6
4,11,1101,2,154,110137,3,910,1,1236.3,1,,,11013703,1,2
4,11,1101,2,154,110138,1,2550,1,2819.9,1,,,11013801,1,
4,11,1101,2,154,110138,2,2600,1,2972.2,1,,,11013802,1,
4,11,1101,2,154,110139,1,3300,1,3517.7,1,,,11013901,1,
4,11,1101,2,154,110139,2,1750,1,1926.7,1,,,11013902,1,
4,11,1101,2,154,110139,3,585,1,662.4,1,,,11013903,1,
4,11,1101,2,154,110140,1,715,1,881.59,1,,,11014001,1,
4,11,1101,2,154,110140,2,1690,1,1770,1,,,11014002,1,
5,12,1211,1,2856,120010,1,133,3,333.64,1,,,12001001,1,
5,12,1208,2,526,120041,1,3000,3,33450.9,1,,,12005101,1,
5,12,1208,2,526,120041,2,1500,3,1518.8,1,,,12004102,1,
5,12,1208,2,526,120042,1,2600,3,1243.2,1,,,12004201,1,
