"hhid","zone","state","lga","sector","ea","ric","wt_wave2","wt_combined","qno","qno1","saq7","ag1","ag2","ag3","saq11","saq12","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15a","saq15b","saq16d","saq16m","saq16y","saq17ah","saq17am","saq17bh","saq17bm","saq18a","saq18b","saq19d","saq19m","saq19y","saq20ah","saq20am","saq20bh","saq20bm","saq21a","saq21b","saq22a","saq22b","tracked_obs"
190162,3,19,1919,2,366,1305,11691.6073823568,11691.6073823568,1,2,5,1,1,1,7,2,9,10,2012,9,47,13,6,8,1,10,10,2012,10,12,13,50,15,1,,,,,,,,,,1,1,0
190163,3,19,1919,2,366,1305,11691.6073823568,11691.6073823568,1,2,10,1,2,1,4,2,9,10,2012,12,4,15,9,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190164,3,19,1919,2,366,1305,11691.6073823568,11691.6073823568,1,2,19,1,1,1,7,2,9,10,2012,11,7,13,24,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190165,3,19,1919,2,366,1305,11691.6073823568,11691.6073823568,1,2,22,1,1,1,7,2,8,10,2012,10,46,13,29,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190166,3,19,1919,2,366,1305,11691.6073823568,11691.6073823568,1,2,24,1,2,1,5,2,10,10,2012,9,48,13,49,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190167,3,19,1919,2,366,1305,11691.6073823568,11691.6073823568,1,2,27,1,2,1,4,2,8,10,2012,11,11,15,30,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190168,3,19,1919,2,366,1305,11691.6073823568,11691.6073823568,1,2,30,1,2,1,5,2,8,10,2012,14,1,17,24,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190169,3,19,1919,2,366,1305,11691.6073823568,11691.6073823568,1,2,33,1,2,1,11,2,8,10,2012,11,4,14,27,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190170,3,19,1919,2,366,1305,11691.6073823568,11691.6073823568,1,2,36,1,2,1,4,2,8,10,2012,10,20,12,45,11,1,9,10,2012,9,11,11,14,15,1,,,,,,,,,,1,1,0
190171,3,19,1928,2,526,1407,9158.4257828462,9158.4257828462,1,2,1,1,2,1,11,2,15,10,2012,10,21,13,41,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190172,3,19,1928,2,526,1407,9158.4257828462,9158.4257828462,2,2,5,1,2,1,4,2,15,10,2012,9,12,11,40,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190173,3,19,1928,2,526,1407,9158.4257828462,9158.4257828462,1,2,8,1,1,1,7,2,15,10,2012,14,2,16,57,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190174,3,19,1928,2,526,1407,9158.4257828462,9158.4257828462,1,2,12,1,1,1,7,2,15,10,2012,10,14,13,47,8,1,16,10,2012,8,15,10,1,15,1,,,,,,,,,,1,1,0
190175,3,19,1928,2,526,1407,9158.4257828462,9158.4257828462,1,2,15,1,2,1,5,2,15,10,2012,11,54,16,48,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190176,3,19,1928,2,526,1407,9158.4257828462,9158.4257828462,1,2,19,1,2,1,5,2,15,10,2012,9,24,13,26,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190177,3,19,1928,2,526,1407,9158.4257828462,9158.4257828462,1,2,22,1,1,1,7,2,16,10,2012,9,16,12,46,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190178,3,19,1928,2,526,1407,9158.4257828462,9158.4257828462,1,2,29,1,2,1,5,2,16,10,2012,9,38,12,57,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190179,3,19,1928,2,526,1407,9158.4257828462,9158.4257828462,1,2,33,1,2,1,4,2,15,10,2012,12,9,14,50,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190180,3,19,1928,2,526,1407,9158.4257828462,9158.4257828462,1,2,36,1,2,1,4,2,16,10,2012,9,20,12,8,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190181,3,19,1932,2,562,1308,6625.24418333555,6625.24418333555,2,2,2,1,1,1,7,2,3,10,2012,21,30,23,51,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190182,3,19,1932,2,562,1308,6625.24418333555,6625.24418333555,1,2,5,1,1,1,7,2,4,10,2012,11,2,13,48,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190183,3,19,1932,2,562,1308,6625.24418333555,6625.24418333555,1,2,8,1,2,1,5,2,3,10,2012,13,2,16,24,,,,,,,,,,,,,,,,,,,,,1,1,0
190184,3,19,1932,2,562,1308,6625.24418333555,6625.24418333555,1,2,11,1,2,1,4,2,3,10,2012,9,29,13,25,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190185,3,19,1932,2,562,1308,6625.24418333555,6625.24418333555,1,2,14,1,2,1,11,2,4,10,2012,10,53,13,7,15,,,,,,,,,,,,,,,,,,,,1,1,0
190186,3,19,1932,2,562,1308,6625.24418333555,6625.24418333555,1,2,17,1,2,1,4,2,2,10,2012,8,40,13,15,10,1,3,10,2012,9,20,13,18,15,1,,,,,,,,,,1,1,0
190187,3,19,1932,2,562,1308,6625.24418333555,6625.24418333555,1,2,20,1,1,1,7,2,3,10,2012,13,21,16,24,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190188,3,19,1932,2,562,1308,6625.24418333555,6625.24418333555,1,2,23,1,2,1,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0
190189,3,19,1932,2,562,1308,6625.24418333555,6625.24418333555,1,2,25,1,2,1,5,2,2,10,2012,9,12,13,27,,,,,,,,,,,,,,,,,,,,,1,1,0
190190,3,19,1932,2,562,1308,6625.24418333555,6625.24418333555,1,2,31,1,2,1,5,2,2,10,2012,13,24,17,28,11,1,3,10,2012,12,3,13,46,15,1,,,,,,,,,,1,1,0
190191,3,19,1923,2,0,0,7209.82455245339,7209.82455245339,1,,,1,2,1,9,2,27,6,2013,12,4,13,49,,1,,,,,,,,,,,,,,,,,,,1,1,1
190192,3,19,1923,2,284,1506,7209.82455245339,7209.82455245339,1,2,4,1,1,1,7,2,4,10,2012,8,54,12,1,9,1,5,10,2012,10,24,12,27,15,1,,,,,,,,,,1,1,0
190193,3,19,1923,2,284,1506,7209.82455245339,7209.82455245339,1,2,7,1,1,1,7,2,5,10,2012,10,6,13,48,15,,,,,,,,,,,,,,,,,,,,1,1,0
190194,3,19,1923,2,284,1506,7209.82455245339,7209.82455245339,1,2,10,1,1,1,7,2,4,10,2012,12,4,13,43,9,1,5,10,2012,10,27,13,6,15,1,,,,,,,,,,1,1,0
190195,3,19,1923,2,284,1506,7209.82455245339,7209.82455245339,1,2,13,1,2,1,5,2,5,10,2012,13,0,16,18,10,1,6,10,2012,10,2,12,0,15,1,,,,,,,,,,1,1,0
190196,3,19,1923,2,284,1506,7209.82455245339,7209.82455245339,1,2,15,1,2,1,4,2,4,10,2012,8,20,10,30,12,1,5,10,2012,9,12,10,28,15,1,,,,,,,,,,1,1,0
190197,3,19,1923,2,284,1506,7209.82455245339,7209.82455245339,1,1,18,1,2,1,4,2,5,10,2012,12,15,15,16,15,1,,,,,,,,,,,,,,,,,,,1,1,0
190198,3,19,1923,2,284,1506,7209.82455245339,7209.82455245339,1,2,21,1,2,1,4,2,4,10,2012,11,5,13,15,11,1,5,10,2012,11,14,13,20,15,1,,,,,,,,,,1,1,0
190199,3,19,1923,2,284,1506,7209.82455245339,7209.82455245339,1,2,24,1,2,1,5,2,5,10,2012,16,25,18,12,11,1,6,10,2012,14,50,16,45,15,1,,,,,,,,,,1,1,0
190200,3,19,1923,2,284,1506,7209.82455245339,7209.82455245339,1,2,27,1,2,1,5,2,5,10,2012,9,10,12,45,8,1,6,10,2012,12,20,14,32,15,1,,,,,,,,,,1,1,0
200001,3,20,2021,1,3300,1107,3268.24431567874,3268.24431567874,1,1,1,2,2,2,3,2,22,9,2012,14,15,18,10,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200002,3,20,2021,1,3300,1107,3268.24431567874,3268.24431567874,1,1,2,2,2,2,3,2,2,9,2012,18,14,20,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
200003,3,20,2021,1,3300,1107,3268.24431567874,3268.24431567874,1,1,3,2,2,2,3,2,21,9,2012,10,10,14,5,1,1,,,,,,,,,,,,,,,,,,,1,1,0
200004,3,20,2021,1,3300,1107,3268.24431567874,3268.24431567874,1,1,4,2,2,2,3,2,21,9,2012,7,15,10,5,1,1,,,,,,,,,,,,,,,,,,,1,1,0
200005,3,20,2021,1,3300,1107,3268.24431567874,3268.24431567874,1,1,5,2,2,2,5,2,2,9,2012,9,0,10,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200006,3,20,2021,1,3300,1107,3268.24431567874,3268.24431567874,1,1,6,2,2,2,5,2,2,9,2012,8,0,9,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200007,3,20,2021,1,3300,1107,3268.24431567874,3268.24431567874,1,1,7,2,2,2,5,2,2,9,2012,10,0,11,0,1,1,,,,,,,,,,,,,,,,,,1,1,1,0
200008,3,20,2021,1,3300,1107,3268.24431567874,3268.24431567874,1,1,8,2,2,2,4,2,2,9,2012,9,10,11,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
200009,3,20,2021,1,3300,1107,3268.24431567874,3268.24431567874,1,1,9,2,2,2,4,2,2,9,2012,12,15,13,45,1,1,,,,,,,,,,,,,,,,,,,1,1,0
200010,3,20,2021,1,3300,1107,3268.24431567874,3268.24431567874,1,2,10,1,2,1,4,2,21,9,2012,10,10,11,25,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200011,3,20,2018,2,1134,1106,2778.00766832693,2778.00766832693,1,2,11,1,2,1,3,2,22,9,2012,8,30,9,45,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200012,3,20,2018,2,1134,1106,2778.00766832693,2778.00766832693,1,2,12,1,2,1,3,2,22,9,2012,10,12,11,0,15,1,,,,,,,,,,,,,,,,,,1,1,1,0
200013,3,20,2018,2,1134,1106,2778.00766832693,2778.00766832693,1,2,13,1,2,1,4,2,22,9,2012,13,20,14,10,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200014,3,20,2018,2,1134,1106,2778.00766832693,2778.00766832693,1,2,14,1,1,1,3,2,22,9,2012,14,33,15,45,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200015,3,20,2018,2,1134,1106,2778.00766832693,2778.00766832693,1,2,15,1,1,1,4,2,22,9,2012,11,30,13,20,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200016,3,20,2018,2,1134,1106,2778.00766832693,2778.00766832693,1,2,16,1,2,1,5,2,22,9,2012,13,0,14,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200017,3,20,2018,2,1134,1106,2778.00766832693,2778.00766832693,1,2,17,1,2,1,5,2,22,9,2012,9,0,11,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200018,3,20,2018,2,1134,1106,2778.00766832693,2778.00766832693,1,2,18,1,2,1,5,2,22,9,2012,11,0,13,0,15,1,,,,,,,,,,,,,,,,,,1,1,1,0
200019,3,20,2018,2,1134,1106,2778.00766832693,2778.00766832693,1,2,19,1,2,1,3,2,22,9,2012,16,20,18,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200020,3,20,2018,2,1134,1106,2778.00766832693,2778.00766832693,1,2,20,1,1,1,4,2,22,9,2012,10,0,11,15,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200021,3,20,2005,2,970,1002,6373.07641557354,6373.07641557354,1,2,21,1,2,1,4,2,25,9,2012,12,13,13,41,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200022,3,20,2005,2,970,1002,6373.07641557354,6373.07641557354,1,2,22,1,2,1,4,2,25,9,2012,10,11,11,50,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200023,3,20,2005,2,970,1002,6373.07641557354,6373.07641557354,1,2,23,1,2,1,4,2,25,9,2012,12,0,13,31,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200024,3,20,2005,2,970,1002,6373.07641557354,6373.07641557354,1,2,28,1,2,1,3,2,25,9,2012,11,5,12,27,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200025,3,20,2005,2,970,1002,6373.07641557354,6373.07641557354,1,2,25,1,2,1,3,2,25,9,2012,9,0,10,30,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200026,3,20,2005,2,970,1002,6373.07641557354,6373.07641557354,1,2,26,1,2,1,3,2,25,9,2012,13,20,14,20,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200027,3,20,2005,2,970,1002,6373.07641557354,6373.07641557354,1,1,27,1,2,1,5,2,25,9,2012,12,0,13,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200028,3,20,2005,2,970,1002,6373.07641557354,6373.07641557354,1,2,28,1,2,1,5,2,25,9,2012,10,0,11,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200029,3,20,2005,2,970,1002,6373.07641557354,6373.07641557354,1,2,29,1,2,1,5,2,25,9,2012,9,0,10,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200030,3,20,2005,2,970,1002,6373.07641557354,6373.07641557354,1,2,30,1,2,1,5,2,25,9,2012,11,0,12,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200031,3,20,2003,2,784,1301,6699.90084714142,6699.90084714142,2,2,31,1,2,1,3,2,27,9,2012,9,0,10,25,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200032,3,20,2003,2,784,1301,6699.90084714142,6699.90084714142,1,2,32,1,2,1,3,2,27,9,2012,11,2,12,45,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200033,3,20,2003,2,784,1301,6699.90084714142,6699.90084714142,1,2,33,1,2,1,3,2,27,9,2012,13,0,14,45,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200034,3,20,2003,2,784,1301,6699.90084714142,6699.90084714142,1,2,34,1,2,1,3,2,27,9,2012,15,20,14,32,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200035,3,20,2003,2,784,1301,6699.90084714142,6699.90084714142,2,2,35,1,2,1,4,2,25,9,2012,10,15,12,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200036,3,20,2003,2,784,1301,6699.90084714142,6699.90084714142,1,2,36,1,2,1,4,2,25,9,2012,12,10,14,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200037,3,20,2003,2,784,1301,6699.90084714142,6699.90084714142,1,2,37,1,2,1,4,2,25,9,2012,14,20,15,45,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200038,3,20,2003,2,784,1301,6699.90084714142,6699.90084714142,1,2,38,1,2,1,5,2,27,9,2012,14,0,3,40,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200039,3,20,2003,2,784,1301,6699.90084714142,6699.90084714142,1,2,39,1,2,1,5,2,27,9,2012,12,0,13,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200040,3,20,2003,2,784,1301,6699.90084714142,6699.90084714142,1,2,40,1,2,1,5,2,27,9,2012,10,0,11,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200041,3,20,2030,2,1050,1309,6046.25198400567,6046.25198400567,1,2,41,1,2,1,4,2,29,9,2012,15,50,16,58,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200042,3,20,2030,2,1050,1309,6046.25198400567,6046.25198400567,1,2,42,1,2,1,4,2,29,9,2012,12,0,13,15,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200043,3,20,2030,2,1050,1309,6046.25198400567,6046.25198400567,1,2,43,1,2,1,4,2,29,9,2012,14,13,15,38,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200044,3,20,2030,2,1050,1309,6046.25198400567,6046.25198400567,1,2,44,1,2,1,4,2,29,9,2012,10,3,11,43,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200045,3,20,2030,2,1050,1309,6046.25198400567,6046.25198400567,1,2,45,1,2,1,3,2,29,9,2012,9,0,10,32,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200046,3,20,2030,2,1050,1309,6046.25198400567,6046.25198400567,1,2,46,1,2,1,3,2,29,9,2012,12,0,13,45,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200047,3,20,2030,2,1050,1309,6046.25198400567,6046.25198400567,1,2,47,1,2,1,3,2,29,9,2012,14,5,16,7,5,1,,,,,,,,,,,,,,,,,,,1,1,0
200048,3,20,2030,2,1050,1309,6046.25198400567,6046.25198400567,1,2,48,1,2,1,5,2,29,9,2012,8,0,9,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200049,3,20,2030,2,1050,1309,6046.25198400567,6046.25198400567,1,2,49,1,2,1,5,2,29,9,2012,9,0,10,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200050,3,20,2030,2,1050,1309,6046.25198400567,6046.25198400567,1,2,50,1,2,1,5,2,29,9,2012,10,0,11,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200051,3,20,2032,1,1390,1010,2451.18323675905,2451.18323675905,1,2,51,1,2,1,5,3,1,10,2012,11,0,12,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200052,3,20,2032,1,1390,1010,2451.18323675905,2451.18323675905,1,2,52,1,2,1,5,2,1,10,2012,8,0,9,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200053,3,20,2032,1,1390,1010,2451.18323675905,2451.18323675905,1,2,53,1,2,1,5,2,1,10,2012,10,0,11,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200054,3,20,2032,1,1390,1010,2451.18323675905,2451.18323675905,1,1,54,2,1,2,5,2,1,10,2012,9,0,10,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200055,3,20,2032,1,1390,1010,2451.18323675905,2451.18323675905,1,1,55,2,2,2,3,2,2,10,2012,13,15,14,45,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200056,3,20,2032,1,1390,1010,2451.18323675905,2451.18323675905,1,2,56,1,2,1,3,2,2,10,2012,8,10,11,30,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200057,3,20,2032,1,1390,1010,2451.18323675905,2451.18323675905,1,1,57,2,2,2,3,2,2,10,2012,15,5,16,25,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200058,3,20,2032,1,1390,1010,2451.18323675905,2451.18323675905,1,2,58,1,2,2,4,2,2,10,2012,9,10,10,37,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200059,3,20,2032,1,1390,1010,2451.18323675905,2451.18323675905,1,2,59,2,2,2,4,2,2,10,2012,10,50,12,13,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200060,3,20,2032,1,1390,1010,2451.18323675905,2451.18323675905,1,2,60,1,2,1,4,2,2,10,2012,13,0,15,10,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200061,3,20,2032,2,1772,1410,4738.95425773417,4738.95425773417,1,2,61,1,2,1,3,2,4,10,2012,8,0,9,8,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200062,3,20,2032,2,1772,1410,4738.95425773417,4738.95425773417,1,2,62,1,2,1,3,2,4,10,2012,10,0,10,48,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200063,3,20,2032,2,1772,1410,4738.95425773417,4738.95425773417,1,2,63,1,2,1,3,2,4,10,2012,11,4,12,45,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200064,3,20,2032,2,1772,1410,4738.95425773417,4738.95425773417,1,2,64,1,2,1,3,2,4,10,2012,8,40,10,52,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200065,3,20,2032,2,1772,1410,4738.95425773417,4738.95425773417,1,2,65,1,2,1,5,2,4,10,2012,10,0,11,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200066,3,20,2032,2,1772,1410,4738.95425773417,4738.95425773417,1,2,66,1,2,1,5,2,4,10,2012,9,0,10,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200067,3,20,2032,2,1772,1410,4738.95425773417,4738.95425773417,1,2,67,1,2,1,5,2,4,10,2012,8,0,9,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200068,3,20,2032,2,1772,1410,4738.95425773417,4738.95425773417,1,2,68,1,2,1,4,2,4,10,2012,13,20,14,49,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200069,3,20,2032,2,1772,1410,4738.95425773417,4738.95425773417,1,2,69,1,2,1,4,3,4,10,2012,10,13,12,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200070,3,20,2032,2,1772,1410,4738.95425773417,4738.95425773417,1,2,70,1,2,1,4,2,4,10,2012,8,20,10,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200071,3,20,2015,2,1746,1405,6354.91950270866,6354.91950270866,1,2,71,1,2,1,4,2,8,10,2012,15,14,16,25,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200072,3,20,2015,2,1746,1405,6354.91950270866,6354.91950270866,1,2,72,1,2,1,4,2,8,10,2012,14,20,15,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200073,3,20,2015,2,1746,1405,6354.91950270866,6354.91950270866,1,2,73,1,2,1,4,2,8,10,2012,11,15,14,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200074,3,20,2015,2,1746,1405,6354.91950270866,6354.91950270866,1,2,74,1,2,1,4,2,8,10,2012,8,30,11,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200075,3,20,2015,2,1746,1405,6354.91950270866,6354.91950270866,1,2,75,1,2,1,5,2,8,10,2012,10,0,11,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200076,3,20,2015,2,1746,1405,6354.91950270866,6354.91950270866,1,2,76,1,2,1,5,2,8,10,2012,8,0,9,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200077,3,20,2015,2,1746,1405,6354.91950270866,6354.91950270866,1,2,77,1,2,1,5,2,8,10,2012,9,0,10,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200078,3,20,2015,2,1746,1405,6354.91950270866,6354.91950270866,1,2,78,1,2,1,3,2,8,10,2012,11,20,14,30,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200079,3,20,2015,2,1746,1405,6354.91950270866,6354.91950270866,1,2,79,1,2,1,3,2,8,10,2012,8,25,11,5,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200080,3,20,2015,2,1746,1405,,,1,2,80,2,2,2,3,2,8,10,2012,8,10,8,20,15,1,,,,,,,,,,,,,,,,,,,7,1,0
200081,3,20,2022,2,1130,1407,4085.30539459842,4085.30539459842,1,2,81,1,2,1,5,2,9,10,2012,9,0,10,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200082,3,20,2022,2,1130,1407,4085.30539459842,4085.30539459842,1,2,82,1,2,1,5,2,9,10,2012,8,0,9,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200083,3,20,2022,2,1130,1407,4085.30539459842,4085.30539459842,1,2,83,1,2,1,5,2,9,10,2012,11,0,12,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200084,3,20,2022,2,1130,1407,4085.30539459842,4085.30539459842,1,2,84,1,2,1,50,2,9,10,2012,10,0,11,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200085,3,20,2022,2,1130,1407,4085.30539459842,4085.30539459842,1,2,85,1,2,1,3,2,9,10,2012,15,5,17,5,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200086,3,20,2022,2,1130,1407,4085.30539459842,4085.30539459842,1,2,86,1,2,1,3,2,9,10,2012,12,5,14,5,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200087,3,20,2022,2,1130,1407,4085.30539459842,4085.30539459842,1,2,87,1,2,1,3,2,9,10,2012,8,30,11,45,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200088,3,20,2022,2,1130,1407,4085.30539459842,4085.30539459842,1,2,88,1,2,1,4,2,9,10,2012,12,10,14,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200089,3,20,2022,2,1130,1407,4085.30539459842,4085.30539459842,1,2,89,1,2,1,4,2,9,10,2012,9,5,11,0,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200090,3,20,2022,2,1130,1407,4085.30539459842,4085.30539459842,1,2,90,1,2,1,4,2,9,10,2012,14,20,15,50,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200091,3,20,2001,2,1354,1501,2941.41988411087,2941.41988411087,1,2,2,1,2,1,8,1,29,9,2012,12,30,18,0,15,3,,,,,,,,,,,,,,,,,,,1,1,0
200092,3,20,2001,2,1354,1501,2941.41988411087,2941.41988411087,1,2,12,1,2,1,6,1,28,9,2012,8,30,2,30,8,3,29,9,2012,9,0,2,40,,,,,,,,,,,,1,1,0
200093,3,20,2001,2,1354,1501,2941.41988411087,2941.41988411087,1,2,11,1,2,1,6,1,28,9,2012,8,30,12,30,6,2,29,9,2012,8,30,12,30,15,1,,,,,,,,,,1,1,0
200094,3,20,2001,2,1354,1501,2941.41988411087,2941.41988411087,1,2,10,1,2,1,7,1,28,9,2012,11,35,13,45,8,3,29,9,2012,12,20,14,5,15,1,,,,,,,,,,1,1,0
200095,3,20,2001,2,1354,1501,2941.41988411087,2941.41988411087,1,2,4,1,2,1,8,1,28,9,2012,12,10,18,30,15,3,,,,,,,,,,,,,,,,,,,1,1,0
200096,3,20,2001,2,1354,1501,2941.41988411087,2941.41988411087,1,2,6,1,2,1,7,1,28,9,2012,8,5,1,30,7,3,29,9,2012,8,15,12,5,15,1,,,,,,,,,,1,1,0
200097,3,20,2001,2,1354,1501,2941.41988411087,2941.41988411087,1,3,16,1,2,1,7,1,28,9,2012,13,50,16,45,7,3,29,9,2012,14,15,16,50,15,3,,,,,,,,,,1,1,0
200098,3,20,2001,2,1354,1501,2941.41988411087,2941.41988411087,1,2,15,1,1,1,6,1,28,9,2012,9,30,21,0,8,3,29,9,2012,3,20,6,0,15,1,,,,,,,,,,1,1,0
200099,3,20,2001,2,1354,1501,2941.41988411087,2941.41988411087,1,2,5,1,1,1,8,1,28,9,2012,8,30,11,30,7,3,29,9,2012,8,0,12,0,15,3,,,,,,,,,,1,1,0
200100,3,20,2001,2,1354,1501,2941.41988411087,2941.41988411087,1,2,14,1,1,1,6,1,28,9,2012,2,10,6,20,8,3,29,9,2012,10,30,3,10,15,1,,,,,,,,,,1,1,0
200101,3,20,2025,2,760,1108,4738.95425773417,4738.95425773417,1,1,14,2,2,2,6,1,7,9,2012,8,30,12,30,6,1,28,9,2012,8,31,2,30,15,1,,,,,,,,,,1,1,0
200102,3,20,2025,2,760,1108,4738.95425773417,4738.95425773417,1,1,13,2,2,2,6,1,26,9,2012,9,10,1,40,6,3,27,9,2012,8,30,2,10,15,1,,,,,,,,,,1,1,0
200103,3,20,2025,2,760,1108,4738.95425773417,4738.95425773417,1,1,9,2,2,2,8,1,27,9,2012,8,30,15,35,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200104,3,20,2025,2,760,1108,4738.95425773417,4738.95425773417,1,1,8,2,2,2,8,1,27,9,2012,14,0,18,5,7,3,28,9,2012,7,42,12,0,15,1,,,,,,,,,,1,1,0
200105,3,20,2025,2,760,1108,4738.95425773417,4738.95425773417,1,2,3,1,1,1,8,1,28,9,2012,12,20,16,10,15,1,,,,,,,,,,,,,,,,,,,1,1,0
200106,3,20,2025,2,760,1108,4738.95425773417,4738.95425773417,1,1,6,2,2,2,6,1,27,9,2012,9,20,2,40,7,3,28,9,2012,10,20,2,30,15,1,,,,,,,,,,1,1,0
200107,3,20,2025,2,760,1108,4738.95425773417,4738.95425773417,1,1,1,2,2,2,7,1,27,9,2012,13,45,16,5,2,2,28,9,2012,14,5,16,30,1,1,,,,,,,,,,1,1,0
