"zone","state","lga","sector","ea","hhid","plotid","s11aq4a","s11aq4b","s11aq4c","s11aq4d","s11aq5c","s11aq6"
5,3,316,2,874,30026,1,70,3,,31.3,102,2
5,3,316,2,874,30028,1,250,3,,4461,102,2
5,3,309,2,478,30032,1,1,4,,266.52,101,2
5,3,309,2,478,30032,2,1,4,,867.42,102,2
5,3,309,2,478,30033,1,1,4,,,101,2
5,3,309,2,478,30033,2,1,4,,,102,2
5,3,309,2,478,30038,1,120,3,,31.1,102,2
5,3,309,2,478,30038,2,180,3,,227.4,101,1
5,3,309,2,478,30038,3,220,3,,318.3,201,1
5,3,309,2,478,30038,4,320,3,,596.9,202,2
5,3,309,2,478,30040,1,240,3,,510,8901,2
5,3,309,2,478,30040,2,320,3,,621.4,8902,2
5,3,307,1,634,30043,1,1,4,,1260,101,2
5,3,307,1,634,30043,2,1,4,,,201,2
5,3,307,1,634,30045,1,320,3,,1680,501,1
5,3,307,1,634,30045,2,435,3,,1040,502,1
5,3,307,1,634,30045,3,564,3,,10204,503,1
5,3,307,1,634,30047,1,250,3,,28.4,102,2
5,3,307,1,634,30047,2,460,4,,355.3,202,2
5,3,307,1,634,30047,3,280,4,,142,302,2
5,3,307,1,634,30048,1,250,3,,,,1
5,3,307,1,634,30049,1,243,3,,700.5,1001,1
5,3,307,1,634,30049,2,220,3,,600.42,1002,1
5,3,321,2,364,30052,1,400,6,,,,
5,3,321,2,364,30054,1,1,4,,143.52,101,2
5,3,321,2,364,30054,2,1,4,,299.31,102,2
5,3,321,2,364,30056,1,1,4,,342.38,101,2
5,3,321,2,364,30056,2,1,4,,165.53,102,2
5,3,321,2,364,30057,1,350,3,,776.1,701,1
5,3,321,2,364,30057,2,200,3,,99.5,702,1
5,3,321,2,364,30058,1,362,3,,1664.04,,1
5,3,321,2,364,30058,2,430,3,,1950,,1
5,3,321,2,364,30059,1,100,3,,540,901,1
5,3,321,2,364,30059,2,130,3,,93.8,902,1
5,3,321,2,364,30059,3,50,3,,284,903,1
5,3,321,2,364,30060,1,30,3,,43.3,101,1
5,3,321,2,364,30060,2,100,3,,153.5,201,1
5,3,321,2,364,30060,3,98,3,,1450,301,1
5,3,321,2,364,30060,4,,,,295.7,,
5,3,329,2,696,30061,1,304,3,,,101,1
5,3,329,2,696,30061,2,260,3,,,102,1
5,3,329,2,696,30062,1,600,3,,,201,1
5,3,329,2,696,30062,2,,,,,,
5,3,329,2,696,30063,1,258,3,,,301,1
5,3,329,2,696,30063,2,320,3,,,302,1
5,3,329,2,696,30063,3,300,3,,,303,1
5,3,329,2,696,30065,1,320,3,,,501,1
5,3,329,2,696,30067,1,348,3,,,701,2
5,3,329,2,696,30067,2,280,3,,,702,2
5,3,329,2,696,30069,1,1,4,,,901,2
5,3,329,2,696,30069,2,1,4,,,902,2
5,3,329,2,696,30069,3,1,4,,,903,2
5,3,329,2,696,30070,1,,,,,1001,2
5,3,329,2,696,30070,2,,,,,1002,2
5,3,323,2,580,30071,1,620,3,,,101,1
5,3,323,2,580,30071,2,220,3,,,102,1
5,3,323,2,580,30072,1,1500,3,,,1101,
5,3,323,2,580,30072,2,1200,3,,,1102,
5,3,323,2,580,30073,1,520,3,,591.3,3101,1
5,3,323,2,580,30074,1,1200,3,,,401,1
5,3,323,2,580,30074,2,1080,3,,,402,1
5,3,323,2,580,30074,3,200,3,,,403,1
5,3,323,2,580,30075,1,1,4,,,501,1
5,3,323,2,580,30075,2,1,4,,,502,1
5,3,323,2,580,30075,3,1,4,,,503,1
5,3,323,2,580,30076,1,1,4,,,101,1
5,3,323,2,580,30076,2,1,4,,,102,1
5,3,323,2,580,30076,3,1,4,,,105,1
5,3,323,2,580,30077,1,400,3,,1182.6,7701,1
5,3,323,2,580,30077,2,400,3,,514.5,7702,2
5,3,323,2,580,30077,3,495,3,,594.1,7703,2
5,3,323,2,580,30077,4,750,3,,815.9,7704,1
5,3,323,2,580,30077,5,1300,3,,2095.1,7705,1
5,3,323,2,580,30077,6,,8,,1876.2,7706,1
5,3,323,2,580,30077,7,1700,3,,2737.5,7707,1
5,3,323,2,580,30077,8,45,3,,1259.3,7708,1
5,3,323,2,580,30078,1,1000,3,,1137.1,6201,1
5,3,323,2,580,30078,2,550,3,,591.3,6202,1
5,3,323,2,580,30078,3,780,3,,864.2,6203,1
5,3,323,2,580,30080,1,3000,3,,,101,1
5,3,323,2,580,30080,2,200,3,,,102,2
5,3,318,2,1136,30084,1,,,,,,2
5,3,318,2,1136,30084,2,,,,,,2
5,3,318,2,1136,30084,3,,,,,,2
5,3,318,2,1136,30087,1,,,,,,2
5,3,318,2,1136,30087,2,,,,,,2
5,3,318,2,1136,30087,3,,,,,,2
5,3,318,2,1136,30088,1,,,,,,1
5,3,318,2,1136,30088,2,,,,,,1
5,3,318,2,1136,30089,1,1120,3,,,,1
5,3,318,2,1136,30089,2,1320,3,,,,1
5,3,318,2,1136,30089,3,1200,3,,,,1
5,3,318,2,1136,30090,1,1320,3,,,,2
5,3,318,2,1136,30090,2,1080,3,,,,2
5,3,318,2,1136,30090,3,850,3,,,,2
5,3,313,2,70,30091,1,1,4,,,,2
5,3,313,2,70,30093,1,1030,3,,,,
5,3,313,2,70,30093,2,860,3,,,,
5,3,313,2,70,30093,3,940,3,,,,
5,3,313,2,70,30094,1,200,3,,215.4,,3
5,3,313,2,70,30096,1,,,,,102,2
5,3,313,2,70,30096,2,,,,,202,2
5,3,313,2,70,30096,3,15,3,,142,302,2
5,3,313,2,70,30097,1,650,3,,,102,2
5,3,313,2,70,30098,1,600,3,,,,
5,3,313,2,70,30099,1,1,4,,,,
5,3,313,2,70,30099,2,1,4,,,,
5,3,313,2,70,30099,3,1,4,,,,
5,3,313,2,70,30100,1,500,3,,369.7,101,1
5,3,313,2,70,30100,2,400,3,,252.9,102,2
5,3,301,1,1198,30101,1,1,4,,,101,2
5,3,301,1,1198,30101,2,1,4,,,102,2
5,3,301,1,1198,30102,1,1,4,,5461.35,201,2
5,3,301,1,1198,30102,2,1,4,,,202,2
5,3,301,1,1198,30104,1,658,3,,,401,2
5,3,301,1,1198,30104,2,1030,3,,,402,2
5,3,301,1,1198,30105,1,1,4,,5662.32,501,2
5,3,301,1,1198,30105,2,1,4,,,502,2
5,3,301,1,1198,30108,1,700,3,,,801,2
5,3,301,1,1198,30109,1,1,4,,,5301,1
5,3,301,1,1198,30109,2,1,4,,1908.1,5301,2
5,3,301,1,1198,30109,3,1,4,,,5301,2
5,3,301,1,1198,30110,1,475,3,,,1001,1
5,3,326,2,74,30111,1,28000,3,,378,101,1
5,3,326,2,74,30111,2,420,3,,5398,201,1
5,3,326,2,74,30111,3,560,3,,8470,301,1
5,3,326,2,74,30112,1,340,3,,,101,1
5,3,326,2,74,30113,1,1,4,,56189.19921875,,
5,3,326,2,74,30113,2,1,4,,5675.46,,
5,3,326,2,74,30113,3,1,4,,5112.19,,
5,3,326,2,74,30115,1,300,4,,2264,101,1
5,3,326,2,74,30115,2,300,4,,2408.02,201,1
5,3,326,2,74,30116,1,750,,,,101,1
5,3,326,2,74,30116,2,600,,,,101,1
5,3,326,2,74,30117,1,400,3,,,,2
5,3,326,2,74,30119,1,1260,3,,,,1
5,3,326,2,74,30120,1,220,3,,810,1001,3
5,3,326,2,74,30120,2,380,3,,2150,1002,3
5,3,305,2,1542,30121,1,1,4,,1277.07,101,2
5,3,305,2,1542,30122,1,1,4,,3443.93,201,2
5,3,305,2,1542,30123,1,1,4,,256,301,1
5,3,305,2,1542,30123,2,1,4,,168.31,302,1
5,3,305,2,1542,30123,3,1,4,,315.99,303,2
5,3,305,2,1542,30123,4,1,4,,534.51,304,2
5,3,305,2,1542,30124,1,400,4,,2557,101,1
5,3,305,2,1542,30124,2,57,4,,170,201,1
5,3,305,2,1542,30125,1,350,3,,716,101,2
5,3,305,2,1542,30126,1,800,4,,1156.5,102,2
5,3,305,2,1542,30127,1,200,3,,238.7,1301,1
5,3,305,2,1542,30127,2,250,3,,781.4,1302,2
5,3,305,2,1542,30127,3,350,3,,335.3,1303,1
5,3,305,2,1542,30128,1,680,3,,15080,801,2
5,3,305,2,1542,30128,2,1020,3,,1840,802,2
5,3,305,2,1542,30129,1,400,3,,,101,1
5,3,305,2,1542,30129,2,300,3,,,102,2
5,3,305,2,1542,30130,1,120,3,,720,101,1
5,3,305,2,1542,30130,2,200,3,,1080,102,2
5,3,312,2,20,30131,1,300,3,,159.1,101,2
5,3,312,2,20,30131,2,280,3,,250,201,2
5,3,312,2,20,30132,1,150,3,,298.3,101,1
5,3,312,2,20,30132,2,80,3,,79.5,201,1
5,3,312,2,20,30133,1,1,4,,1803.8,301,2
5,3,312,2,20,30133,2,1,4,,,,2
5,3,312,2,20,30133,3,1,4,,,,2
5,3,312,2,20,30133,4,1,4,,,,2
5,3,312,2,20,30134,1,1,4,,296.28,401,1
5,3,312,2,20,30134,2,1,4,,521.26,402,1
5,3,312,2,20,30135,1,20,3,,70.4,501,2
5,3,312,2,20,30135,2,440,3,,1260,502,2
5,3,312,2,20,30136,1,300,3,,,601,3
5,3,312,2,20,30137,1,560,3,,,701,2
5,3,312,2,20,30137,2,360,3,,,702,2
5,3,312,2,20,30138,1,500,3,,,801,1
5,3,312,2,20,30138,2,500,3,,,802,1
5,3,312,2,20,30139,1,1200,4,,3275,901,1
5,3,312,2,20,30139,2,400,4,,,902,2
5,3,312,2,20,30140,1,370,3,,1600,1001,1
5,3,305,2,4,30141,1,320,3,,1260,101,1
5,3,305,2,4,30142,1,1,4,,658.7,201,2
5,3,305,2,4,30143,1,520,3,,,301,1
5,3,305,2,4,30143,2,500,3,,,302,1
5,3,305,2,4,30144,1,400,3,,,401,1
5,3,305,2,4,30144,2,402,2,,,402,1
5,3,305,2,4,30144,3,350,3,,,403,1
5,3,305,2,4,30144,4,350,3,,,404,1
5,3,305,2,4,30145,1,640,3,,,501,1
5,3,305,2,4,30145,2,400,3,,,502,1
5,3,305,2,4,30147,1,1020,3,,16109,701,1
5,3,305,2,4,30147,2,380,3,,4063,701,1
5,3,305,2,4,30147,3,700,1,,3041,701,1
5,3,305,2,4,30148,1,1,4,,434.7,801,2
5,3,305,2,4,30148,2,1,4,,1093.9,802,2
5,3,305,2,4,30149,1,1,4,,10399,801,1
4,4,414,1,2176,40031,1,800,1,,176.2,11,1
4,4,414,1,2176,40033,1,1000,2,,63.3,31,2
4,4,414,1,2176,40033,2,200,2,,28,32,2
4,4,414,1,2176,40034,1,100,4,,152.6,51,1
4,4,414,1,2176,40037,1,4500,1,,218,,1
4,4,415,1,2108,40041,1,300,2,,208,31,1
4,4,415,1,2108,40041,2,,,,178.6,32,1
4,4,415,1,2108,40042,1,400,2,,208.6,41,1
4,4,415,1,2108,40043,1,500,2,,228.6,11,1
4,4,415,1,2108,40044,1,200,1,,135,601,1
4,4,415,1,2108,40045,1,190,1,,72.1,901,1
4,4,415,1,2108,40045,2,52,2,,95,902,1
4,4,415,1,2108,40046,1,100,1,,85,2301,1
4,4,415,1,2108,40047,1,1000,1,,2559.2,1101,1
4,4,415,1,2108,40049,1,900,1,,394.4,18,1
4,4,415,1,2108,40049,2,1000,1,,409.5,18,1
4,4,415,1,2108,40050,1,850,,,730.2,21,1
4,4,413,2,1540,40051,1,550,1,,147.5,601,1
4,4,413,2,1540,40053,1,300,1,,123.44,1,1
4,4,413,2,1540,40053,2,60,1,,72.14,2,1
4,4,413,2,1540,40054,1,400,1,,313.08,41,2
4,4,413,2,1540,40054,2,100,1,,102.1,42,2
4,4,413,2,1540,40055,1,200,1,,52.1,501,1
4,4,413,2,1540,40055,2,200,1,,49.76,502,2
4,4,413,2,1540,40056,1,150,1,,23.2,301,1
4,4,413,2,1540,40056,2,100,1,,20.15,302,2
4,4,413,2,1540,40058,1,200,1,,87.64,71,1
4,4,413,2,1540,40058,2,350,1,,186.82,72,1
4,4,413,2,1540,40058,3,470,1,,216.32,73,1
4,4,413,2,1540,40060,1,100,1,,71.7,91,1
4,4,413,2,1540,40060,2,500,1,,215.21,92,1
4,4,413,2,1540,40060,3,500,1,,240.14,93,1
4,4,405,2,722,40061,1,2,4,,2116.41,151,1
4,4,405,2,722,40061,2,1,4,,1032.14,152,1
4,4,405,2,722,40061,3,1,4,,979.21,153,1
4,4,405,2,722,40062,1,2,4,,2060,141,2
4,4,405,2,722,40062,2,3,4,,3122.14,142,2
4,4,405,2,722,40062,3,3,4,,3013.41,143,2
4,4,405,2,722,40063,1,250,1,,280.7,1901,2
4,4,405,2,722,40063,2,100,1,,31.2,1902,2
4,4,405,2,722,40064,1,500,1,,555.8,1201,2
4,4,405,2,722,40065,1,1000,1,,96.04,101,1
4,4,405,2,722,40065,2,700,1,,30.02,102,1
4,4,405,2,722,40066,1,400,1,,467.9,601,1
4,4,405,2,722,40066,2,200,1,,777,602,2
4,4,405,2,722,40067,1,800,1,,96.08,31,1
4,4,405,2,722,40068,1,783.599975585938,1,,283.6,11,1
4,4,405,2,722,40069,1,320,1,,2011.32,51,2
4,4,405,2,722,40069,2,340,1,,2132.5,52,2
4,4,405,2,722,40069,3,100,1,,280.4,53,2
4,4,405,2,722,40069,4,89,1,,255.5,54,2
4,4,405,2,722,40070,1,300,1,,170.4,81,1
4,4,405,2,722,40070,2,200,1,,110.48,82,1
4,4,405,2,722,40070,3,350,1,,169.23,83,1
4,4,405,2,484,40071,1,230,1,,115.6,101,1
4,4,405,2,484,40071,2,180,1,,98.5,102,1
4,4,405,2,484,40072,1,1850,1,,52.19,81,1
4,4,405,2,484,40073,1,80,1,,38.2,21,2
4,4,405,2,484,40073,2,60,1,,20.39,22,2
4,4,405,2,484,40074,1,20,1,,5.6,101,
4,4,405,2,484,40075,1,220,1,,163.12,701,1
4,4,405,2,484,40075,2,250,1,,195.1,702,1
4,4,405,2,484,40076,1,1,4,,540,91,1
4,4,405,2,484,40077,1,10,8,,500,61,1
4,4,405,2,484,40077,2,10,8,,500,62,1
4,4,405,2,484,40077,3,10,8,,500,63,1
4,4,405,2,484,40078,1,1,4,,540,51,1
4,4,405,2,484,40078,2,2,8,,125,52,1
4,4,405,2,484,40078,3,2,8,,125,53,1
4,4,405,2,484,40079,1,2,4,,1080,41,3
4,4,405,2,484,40080,1,2,4,,1090.32,31,1
4,4,405,2,484,40080,2,1,4,,540.6,32,1
4,4,405,2,484,40080,3,1,4,,560.2,33,1
4,4,419,2,296,40081,1,420,1,,692.2,191,2
4,4,419,2,296,40082,1,450,1,,345,11,1
4,4,419,2,296,40082,2,240,1,,97.2,12,1
4,4,419,2,296,40083,1,300,1,,162.43,211,1
4,4,419,2,296,40083,2,250,1,,140.19,212,1
4,4,419,2,296,40084,1,172,1,,201.19,81,2
4,4,419,2,296,40084,2,150,1,,186.13,82,2
4,4,419,2,296,40084,3,100,1,,178.7,83,2
4,4,419,2,296,40085,1,36,1,,45.07,61,1
4,4,419,2,296,40085,2,49,1,,59.06,62,1
4,4,419,2,296,40086,1,30,2,,46.03,1201,1
4,4,419,2,296,40086,2,26,2,,30.08,1202,1
4,4,419,2,296,40086,3,19,2,,20.07,1203,1
4,4,419,2,296,40086,4,60,2,,95.03,1204,1
4,4,419,2,296,40086,5,100,3,,136.04,1205,1
4,4,419,2,296,40086,6,26,2,,38.06,1206,1
4,4,419,2,296,40087,1,50,1,,26.49,31,1
4,4,419,2,296,40088,1,140,1,,167.06,101,1
4,4,419,2,296,40089,1,100,1,,153.04,1501,1
4,4,419,2,296,40089,2,66,1,,120.05,1502,1
4,4,419,2,296,40090,1,125,1,,166.04,1701,1
4,4,401,1,1460,40091,1,20,2,,73.08,41,1
4,4,401,1,1460,40093,1,260,1,,697.9,1201,1
4,4,401,1,1460,40094,1,230,1,,380.02,901,1
4,4,401,1,1460,40095,1,76,1,,201.4,101,1
4,4,401,1,1460,40096,1,102,1,,143.04,301,1
4,4,401,1,1460,40097,1,12,1,,153.02,601,1
4,4,401,1,1460,40098,1,26,1,,20.14,111,2
4,4,401,1,1460,40098,2,12,1,,10,112,2
4,4,401,1,1460,40099,1,284,2,,570.03,1,1
4,4,401,1,1460,40099,2,403,2,,624.05,2,1
4,4,412,2,2592,40101,1,300,1,,,101,1
4,4,412,2,2592,40101,2,800,1,,,102,1
4,4,412,2,2592,40103,1,1300,1,,63,301,1
4,4,412,2,2592,40103,2,1000,1,,58,302,1
4,4,412,2,2592,40104,1,1100,1,,66,610,1
4,4,412,2,2592,40104,2,3000,3,,53,62,1
4,4,412,2,2592,40105,1,1400,1,,68,51,1
4,4,412,2,2592,40106,1,1200,1,,58,41,1
4,4,412,2,2592,40107,1,600,2,,156.3,71,1
4,4,412,2,2592,40107,2,300,2,,73.5,72,1
4,4,412,2,2592,40108,1,300,2,,145.3,81,1
4,4,412,2,2592,40109,1,22,2,,83,1001,1
4,4,412,2,2592,40110,1,20,4,,260,901,1
4,4,412,2,1606,40111,1,200,1,,80.15,1,1
4,4,412,2,1606,40111,2,200,1,,76.8,2,1
4,4,412,2,1606,40112,1,200,1,,54.7,1,1
4,4,412,2,1606,40112,2,150,1,,45.2,2,1
4,4,412,2,1606,40113,1,1500,1,,140,61,1
4,4,412,2,1606,40113,2,770,1,,54,62,1
4,4,412,2,1606,40114,1,1340,1,,78,41,1
4,4,412,2,1606,40114,2,1100,1,,63,42,1
4,4,412,2,1606,40115,1,300,2,,68.1,11,2
4,4,412,2,1606,40116,1,300,2,,208.6,91,1
4,4,412,2,1606,40117,1,50,2,,58.12,111,1
4,4,412,2,1606,40118,1,50,1,,42,1201,1
4,4,412,2,1606,40119,1,25,1,,28,1601,1
4,4,412,2,1606,40119,2,1000,1,,54,1602,1
4,4,412,2,1606,40120,1,1,4,,88,2201,1
4,4,410,2,4036,40122,1,2,4,,620.4,201,1
4,4,410,2,4036,40123,1,200,2,,108.7,31,1
4,4,410,2,4036,40123,2,50,2,,127.5,32,1
4,4,410,2,4036,40124,1,50,2,,23.4,151,1
4,4,410,2,4036,40124,2,400.200012207031,2,,208.8,152,1
4,4,410,2,4036,40125,1,100,4,,5,1,1
4,4,410,2,4036,40126,1,600,,,96.64,1,1
4,4,410,2,4036,40128,1,1050,1,,97,81,1
4,4,410,2,4036,40128,2,950,1,,74,82,1
4,4,410,2,4036,40129,1,1100,1,,88,101,1
4,4,410,2,4036,40129,2,1000,1,,84,102,1
4,4,410,2,4036,40130,1,600,1,,54,111,1
4,4,410,2,4036,40130,2,900,1,,68,112,1
4,4,407,2,796,40131,1,123,1,,430.02,401,1
4,4,407,2,796,40131,2,90,1,,203.06,402,1
4,4,407,2,796,40131,3,6,4,,250.06,403,1
4,4,407,2,796,40132,1,200,1,,102.2,401,1
4,4,407,2,796,40133,1,68,1,,65.02,4101,1
4,4,407,2,796,40133,2,200,1,,580.04,4102,1
4,4,407,2,796,40133,3,6,4,,520.01,4103,1
4,4,407,2,796,40134,1,3,4,,1620.02,601,1
4,4,407,2,796,40134,2,420,1,,650.04,602,1
4,4,407,2,796,40134,3,330,1,,479.06,603,1
4,4,407,2,796,40135,1,200,1,,120.02,701,1
4,4,407,2,796,40135,2,400,1,,256.03,702,1
4,4,407,2,796,40135,3,784,1,,479.06,703,1
4,4,407,2,796,40136,1,2,4,,1080.06,901,1
4,4,407,2,796,40136,2,460,1,,5203.03,902,1
4,4,407,2,796,40136,3,40,3,,186.05,903,1
4,4,407,2,796,40137,1,170,1,,91.1,801,1
4,4,407,2,796,40138,1,80,1,,5200,31,1
4,4,407,2,796,40138,2,8,1,,520,32,1
4,4,407,2,796,40138,3,110,1,,320.3,33,1
4,4,407,2,796,40138,4,400,1,,4523.7,34,1
4,4,407,2,796,40139,1,80,1,,31.2,201,1
4,4,407,2,796,40139,2,112,1,,43.8,202,1
4,4,407,2,796,40139,3,0.0500000007450581,4,,849.5,203,1
4,4,407,2,796,40140,1,6,8,"CHAIN",3120,51,1
4,4,407,2,796,40140,2,10,8,"CHAIN",5200,52,1
4,4,407,2,796,40140,3,120,1,,89,53,1
4,4,410,1,3192,40141,1,66,1,,22.19,91,1
4,4,410,1,3192,40142,1,60,1,,20.1,101,2
4,4,410,1,3192,40142,2,105,1,,53.13,102,2
4,4,410,1,3192,40144,1,200,1,,524,51,2
4,4,410,1,3192,40144,2,180,1,,530,52,2
4,4,410,1,3192,40144,3,120,1,,380,53,2
4,4,410,1,3192,40144,4,126,1,,400,54,2
4,4,410,1,3192,40144,5,100,1,,265,55,2
4,4,410,1,3192,40144,6,70,1,,194,56,2
4,4,410,1,3192,40145,1,180,1,,510.03,11,2
4,4,410,1,3192,40145,2,167,1,,482.04,12,2
4,4,410,1,3192,40146,1,220,1,,536.02,81,2
4,4,410,1,3192,40146,2,201,1,,478.05,82,2
4,4,410,1,3192,40146,3,192,1,,453.07,83,2
4,4,410,1,3192,40147,1,200,1,,371.7,201,2
4,4,410,1,3192,40148,1,100,1,,140.2,701,1
4,4,410,1,3192,40149,1,102,1,,14.2,601,1
4,4,410,1,3414,40151,1,200,1,,885,51,1
4,4,410,1,3414,40151,2,100,1,,411.2,52,1
4,4,410,1,3414,40152,1,110,1,,147.5,201,1
4,4,410,1,3414,40155,1,96,1,,107.08,101,1
4,4,410,1,3414,40155,2,20,1,,10,102,1
4,4,410,1,3414,40156,1,550,1,,570,801,1
4,4,410,1,3414,40158,1,210,1,,330.1,301,2
4,4,410,1,3414,40159,1,82,1,,22.21,11,2
4,4,410,1,3414,40159,2,60,1,,18.1,12,2
4,4,410,1,3414,40160,1,40,1,,18.3,91,1
4,4,401,1,738,40161,1,208,1,,422.07,81,2
4,4,401,1,738,40161,2,127,1,,278,82,2
4,4,401,1,738,40162,1,116,1,,360.3,61,1
4,4,401,1,738,40163,1,170,1,,40.3,111,2
4,4,401,1,738,40163,2,100,1,,16.4,112,2
4,4,401,1,738,40164,1,170,1,,110.6,101,1
4,4,401,1,738,40165,1,100,1,,42.6,701,1
4,4,401,1,738,40166,1,100,1,,141.09,11,1
4,4,401,1,738,40167,1,180,1,,85.06,301,1
4,4,401,1,738,40167,2,26,1,,23.05,302,1
4,4,401,1,738,40168,1,230,1,,488,201,1
4,4,401,1,738,40169,1,98,1,,123,401,1
4,4,401,1,738,40169,2,76,1,,102,402,1
4,4,401,1,738,40170,1,100,1,,59.06,501,1
4,4,421,1,800,40172,1,180,1,,70,131,1
4,4,421,1,800,40172,2,92,1,,30.07,132,1
4,4,421,1,800,40174,1,67,1,,215.05,121,1
4,4,421,1,800,40174,2,98,1,,263.07,122,1
4,4,421,1,800,40176,1,160,1,,59.1,301,4
4,4,421,1,800,40176,2,126,1,,40,302,4
4,4,421,1,800,40177,1,160,1,,45.04,51,1
4,4,421,1,800,40177,2,150,1,,317.6,52,1
4,4,421,1,800,40177,3,170,1,,388.5,53,1
4,4,421,1,800,40178,1,115,1,,392,201,2
4,4,421,1,800,40178,2,90,1,,207,202,2
4,4,421,1,800,40179,1,110,1,,28.7,601,1
4,4,421,1,800,40180,1,40,1,,73.7,101,2
4,4,421,1,800,40180,2,108,1,,229.7,102,2
4,4,411,1,1486,40181,1,100,1,,448.2,401,1
4,4,411,1,1486,40182,1,120,1,,452.3,301,2
4,4,411,1,1486,40182,2,150,1,,85102,302,2
4,4,411,1,1486,40183,1,1,4,,601.4,10,2
4,4,411,1,1486,40184,1,200,2,,20705,101,1
4,4,411,1,1486,40185,1,100,2,,108.5,81,1
4,4,411,1,1486,40186,1,300,2,,235,61,1
4,4,411,1,1486,40187,1,120,3,,20,1,2
4,4,411,1,1486,40188,1,50,1,,30,1,1
4,4,411,1,1486,40188,2,200,3,,27,2,1
4,4,411,1,1486,40189,1,500,1,,79,151,1
4,4,411,1,1486,40189,2,100,1,,195.3,152,1
4,4,411,1,1486,40190,1,1450,1,,107.21,1510,1
4,4,411,1,1486,40190,2,1370,1,,99.24,152,1
4,4,401,2,2106,40191,1,100,1,,56.04,15,1
4,4,401,2,2106,40192,1,81,1,,30.2,101,2
4,4,401,2,2106,40192,2,70,1,,22.4,102,2
4,4,401,2,2106,40193,1,79,1,,113.05,404,1
4,4,401,2,2106,40194,1,150,1,,25.5,801,1
4,4,401,2,2106,40194,2,220,1,,105,802,1
4,4,401,2,2106,40195,1,86,1,,431.05,403,1
4,4,401,2,2106,40196,1,100,1,,175.95,71,1
4,4,401,2,2106,40196,2,45,1,,20.2,72,1
4,4,401,2,2106,40196,3,60,1,,51.1,73,1
4,4,401,2,2106,40197,1,700,2,,4449,11,1
4,4,401,2,2106,40198,1,200,1,,154.9,601,2
4,4,401,2,2106,40198,2,120,1,,82.3,602,2
4,4,401,2,2106,40199,1,320,1,,411.32,91,1
4,4,401,2,2106,40199,2,216,1,,340.2,92,1
4,4,401,2,2106,40200,1,108,1,,632.07,402,1
4,4,401,2,2106,40200,2,100,1,,444.09,402,1
4,4,401,2,2106,40200,3,80,1,,147.05,402,1
4,4,402,2,1080,40201,1,1000,1,,1517.1,1,1
4,4,402,2,1080,40201,2,800,3,,2859.5,2,1
4,4,402,2,1080,40202,1,1000,1,,111.3,710,2
4,4,402,2,1080,40202,2,300,1,,139.71,72,2
4,4,402,2,1080,40202,3,340,1,,949.9,71,2
4,4,402,2,1080,40204,1,1100,1,,105.17,1110,1
4,4,402,2,1080,40204,2,1400,1,,117.11,112,1
4,4,402,2,1080,40205,1,50,2,,102.39,132,1
4,4,402,2,1080,40206,1,100,2,,6183,151,1
4,4,402,2,1080,40207,1,1,4,,208.2,1601,1
4,4,402,2,1080,40208,1,48,2,,156.7,1801,1
4,4,402,2,1080,40209,1,300,,,154.83,1,2
4,4,402,2,1080,40210,1,100,1,,44042,1,1
4,4,403,2,836,40212,1,700,1,,160,201,1
4,4,403,2,836,40212,2,1000,3,,182,202,1
4,4,403,2,836,40212,3,800,1,,130,203,2
4,4,403,2,836,40213,1,400,1,,102.15,31,1
4,4,403,2,836,40213,2,500,1,,109.24,32,1
4,4,403,2,836,40213,3,400,1,,99.76,33,1
4,4,403,2,836,40214,1,100,1,,520.1,401,1
4,4,403,2,836,40214,2,200,1,,750.15,402,1
4,4,403,2,836,40214,3,200,2,,301.4,403,1
4,4,403,2,836,40214,4,35,2,,280,404,1
4,4,403,2,836,40215,1,3,4,,501.3,301,1
4,4,403,2,836,40216,1,1000,1,,920.13,901,1
4,4,403,2,836,40216,2,2000,3,,960.4,902,1
4,4,403,2,836,40216,3,200,1,,168.7,903,1
4,4,403,2,836,40217,1,800,1,,143.8,71,1
4,4,403,2,836,40218,1,1000,2,,106.15,81,1
4,4,403,2,836,40218,2,500,2,,47.22,82,1
4,4,403,2,836,40219,1,500,2,,50.2,1,1
4,4,403,2,836,40219,2,1000,2,,102.82,2,1
4,4,403,2,836,40220,1,1000,2,,112,101,1
4,4,403,2,836,40220,2,1000,2,,95.1,102,1
2,5,506,2,830,50001,1,9,6,,17352,511,1
2,5,506,2,830,50001,2,200,2,,7901.8,512,1
2,5,506,2,830,50001,3,35,2,,4022.5,513,1
2,5,506,2,830,50001,4,100,2,,1137.6,514,1
2,5,506,2,830,50001,5,,,,,,
2,5,506,2,830,50001,6,1,2,,1137.6,,7
2,5,506,2,830,50001,7,,,,,,
2,5,506,2,830,50002,1,200,2,,3045.2,2001,1
2,5,506,2,830,50002,2,300,2,,974.7,2002,1
2,5,506,2,830,50002,3,180,2,,2300.6,2003,1
2,5,506,2,830,50002,4,50,2,,924.2,2004,1
2,5,506,2,830,50003,1,200,2,,7547.9,501,1
2,5,506,2,830,50003,2,50,2,,1598.4,502,1
2,5,506,2,830,50003,3,100,2,,3904.6,503,1
2,5,506,2,830,50004,1,400,2,,,701,1
2,5,506,2,830,50004,2,825,2,,6455,702,1
2,5,506,2,830,50004,3,270,,,553.4,703,
2,5,506,2,830,50004,4,,,,,704,1
2,5,506,2,830,50004,5,450,2,,3154.4,705,
